experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,model_configuration,primary_configuration
polymarket_model,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude,oracle_linear,20,4210,4210,1.0,0.15725124103519636,0.001860586061757717,-144.8937385740402,-0.9295967616810576,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.04902759406965308,0.014394436667330566,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.03679646274575725,0.35629453681710216,0.2227672695101803,0.07100085278239227,0.07114266740087755,0.07103349400895356,73.35589800260414,0.00199338348794512,0.00045951880893234804,0.0020372589851389827,0.0004643818177147475,0.07176914725835974,0.010705080181623375,Claude-3-5-Sonnet-20241022,scratchpad with freeze values,0
polymarket_model,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude,partner,20,4210,4210,1.0,0.15725124103519636,0.001860586061757717,-144.8937385740402,-0.9295967616810576,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.04902759406965308,0.014394436667330566,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.03679646274575725,0.35629453681710216,1.0,0.07176914725835974,0.07114266740087755,0.07103349400895356,73.21327564377941,-0.008805965257840023,-0.01035642776228144,-0.008650469541705699,-0.010224080042533184,0.07176914725835974,0.0,Claude-3-5-Sonnet-20241022,scratchpad with freeze values,0
polymarket_model,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude,piecewise_odds,20,4210,4210,1.0,0.15725124103519636,0.001860586061757717,-144.8937385740402,-0.9295967616810576,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.04902759406965308,0.014394436667330566,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.03679646274575725,0.35629453681710216,,0.07074449854802205,0.07114266740087755,0.07103349400895356,73.40781587367708,0.005596765870639641,0.004068439332226687,0.005654374103063108,0.004089810905768873,0.07176914725835974,0.014277008289496464,Claude-3-5-Sonnet-20241022,scratchpad with freeze values,0
polymarket_model,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),claude,simple_mean,20,4210,4210,1.0,0.15725124103519636,0.001860586061757717,-144.8937385740402,-0.9295967616810576,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.04902759406965308,0.014394436667330566,2.4883491686460968e-05,0.0006762468408551067,0.24733505603999043,0.03679646274575725,0.35629453681710216,0.5,0.07128684561940486,0.07114266740087755,0.07103349400895356,73.30259741448326,-0.002026606870317286,-0.003566649986545295,-0.0019465414749538386,-0.003526167747375336,0.07176914725835974,0.006720180709667002,Claude-3-5-Sonnet-20241022,scratchpad with freeze values,0
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,anchor,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,0.0,0.07120174894307674,0.07120174894307674,0.07120174894307674,73.31786591062574,0.0,0.0,0.0,0.0,0.07850961723286295,0.09308245979738713,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,best_single,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.07120174894307674,0.07120174894307674,0.07120174894307674,73.31786591062574,0.0,0.0,0.0,0.0,0.07850961723286295,0.09308245979738713,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,cf_directional,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.0720712938324509,0.07120174894307674,0.07120174894307674,73.15853287885663,-0.012212409137159366,-0.012212409137159366,-0.012031153214256607,-0.012031153214256607,0.07850961723286295,0.08200681174276665,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,cf_directional_lcb_1se,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.07120806937457247,0.07120174894307674,0.07120174894307674,73.31668736800414,-8.876792479894135e-05,-8.876792479894135e-05,-8.800414411704559e-05,-8.800414411704559e-05,0.07850961723286295,0.09300195460937959,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,cf_lcb_1se,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,0.0002488436155191104,0.07120322321616813,0.07120174894307674,0.07120174894307674,73.31759510827555,-2.0705574136622053e-05,-2.0705574136622053e-05,-1.9900937337823193e-05,-1.9900937337823193e-05,0.07850961723286295,0.09306368154902267,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,cf_lcb_95,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,0.0,0.07120174894307674,0.07120174894307674,0.07120174894307674,73.31786591062574,0.0,0.0,0.0,0.0,0.07850961723286295,0.09308245979738713,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,cf_linear,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,0.012082448685544282,0.07128012641714122,0.07120174894307674,0.07120174894307674,73.30350821415867,-0.0011007801806546436,-0.0011007801806546436,-0.0010611998298417765,-0.0010611998298417765,0.07850961723286295,0.09208414294364403,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,ec_w0_56,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.07272689240706165,0.07120174894307674,0.07120174894307674,73.0366509817669,-0.021420028112009024,-0.021420028112009024,-0.021234021986477843,-0.021234021986477843,0.07850961723286295,0.07365626059097309,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,log_odds_mean,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.07323101474880647,0.07120174894307674,0.07120174894307674,72.94266817379012,-0.028500224163764024,-0.028500224163764024,-0.028308838067595883,-0.028308838067595883,0.07850961723286295,0.06723510660356319,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,oracle_directional,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.07107834295612575,0.07120174894307674,0.07120174894307674,73.34117636104034,0.0017331875801203276,0.0017331875801203276,0.001754744576819557,0.001754744576819557,0.07850961723286295,0.09465431801425958,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,oracle_linear,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,0.011469519896865286,0.07119181335504966,0.07120174894307674,0.07120174894307674,73.31976677781807,0.00013954134799437593,0.00013954134799437593,0.0001452689646190749,0.0001452689646190749,0.07850961723286295,0.09320901229346674,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,partner,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,1.0,0.07850961723286295,0.07120174894307674,0.07120174894307674,71.98684338089441,-0.1026360784428006,-0.1026360784428006,-0.10230931983138718,-0.10230931983138718,0.07850961723286295,0.0,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,piecewise_odds,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,,0.0733428150557321,0.07120174894307674,0.07120174894307674,72.92625986135238,-0.030070414623762604,-0.030070414623762604,-0.029904752373124243,-0.029904752373124243,0.07850961723286295,0.06581107333393167,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-5-Sonnet-20241022 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-5-Sonnet-20241022 (zero shot with freeze values),claude,simple_mean,20,4210,4210,0.9,1.3310225297313383,0.003548518289786222,-39.443279745567025,-0.5395871730943892,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0002488436155191104,0.0,-0.0009932915676959622,0.005321285154394299,0.012082448685544282,0.0,0.5154394299287411,0.5,0.07352536179937127,0.07120174894307674,0.07120174894307674,72.88756153280215,-0.03263421040615426,-0.03263421040615426,-0.03247696091842583,-0.03247696091842583,0.07850961723286295,0.0634859219693832,Claude-3-5-Sonnet-20241022,zero shot with freeze values,1
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,anchor,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,0.0,0.07112370219133006,0.07112370219133006,0.07083580444428514,73.33249823708876,0.0,-0.004064296993639183,0.0,-0.004122908782879212,0.07092044308967521,-0.0028660156761547294,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,best_single,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,,0.07083580444428514,0.07112370219133006,0.07083580444428514,73.38682997249634,0.00404784534796075,0.0,0.0040806182194852705,0.0,0.07092044308967521,0.0011934308600279266,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,cf_directional,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,,0.07069002186733805,0.07112370219133006,0.07083580444428514,73.41413355765016,0.006097549911355304,0.002058035171489406,0.0061157402989755775,0.00202972797803323,0.07092044308967521,0.0032490099088326543,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,cf_directional_lcb_1se,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,,0.07081181433417547,0.07112370219133006,0.07083580444428514,73.39102955224426,0.0043851465481308015,0.0003386720924238527,0.004379917484119976,0.00027560423572119656,0.07092044308967521,0.0015316987707252503,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,cf_lcb_1se,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,0.11962607734335977,0.07119200936153382,0.07112370219133006,0.07083580444428514,73.31973771037252,-0.0009603995306656581,-0.005028599873230019,-0.0009583459542219344,-0.005081254547841845,0.07092044308967521,-0.003829167726930647,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,cf_lcb_95,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,0.03051585336366751,0.07114196702666095,0.07112370219133006,0.07083580444428514,73.32908052365286,-0.00025680377663352583,-0.004322144497090037,-0.0002561270653642942,-0.004379035848243505,0.07092044308967521,-0.0031235554564377826,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
polymarket_model,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),claude,cf_linear,20,4230,4230,1.0,0.07012647641105144,0.0016540708345153666,-220.17220956719817,-0.9634822734769634,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.11962607734335977,0.03051585336366751,0.00024090685579196262,0.0002785546099290779,0.6821394092267058,0.8648460560509097,0.3026004728132387,0.6821394092267058,0.07109945546105319,0.07112370219133006,0.07083580444428514,73.33724208295118,0.0003409092824167969,-0.0037220021546507565,0.00036318589683480236,-0.003751927551354837,0.07092044308967521,-0.0025241293423903795,Claude-3-7-Sonnet-20250219,scratchpad with freeze values,0
